Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
"ECOM-62831 VGA Gigabyte GeForce� RTX 3060 TI 8GB EAGLE OC 2.0 (LHR)","VGA Gigabyte GeForce� RTX 3060 TI 8GB EAGLE OC 2.0 (LHR)","VGA Gigabyte GeForce� RTX 3060 TI 8GB EAGLE OC 2.0 (LHR)","Gigabyte","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-62831",,shopify,96,deny,manual,503.06,,TRUE,TRUE,4719331309428,https://www.nexoc-store.de/shop/media/image/f7/d5/86/62831_1_600x600..jpg,1,,FALSE,"VGA Gigabyte GeForce� RTX 3060 TI 8GB EAGLE OC 2.0 (LHR)","VGA Gigabyte GeForce� RTX 3060 TI 8GB EAGLE OC 2.0 (LHR)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-63797 VGA Gigabyte GeForce� RTX 3060 TI 8GB Gaming OC 2.0 (LHR)","VGA Gigabyte GeForce� RTX 3060 TI 8GB Gaming OC 2.0 (LHR)","VGA Gigabyte GeForce� RTX 3060 TI 8GB Gaming OC 2.0 (LHR)","Gigabyte","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-63797",,shopify,54,deny,manual,525.74,,TRUE,TRUE,4719331309794,https://www.nexoc-store.de/shop/media/image/73/88/0d/63797_1_600x600..jpg,1,,FALSE,"VGA Gigabyte GeForce� RTX 3060 TI 8GB Gaming OC 2.0 (LHR)","VGA Gigabyte GeForce� RTX 3060 TI 8GB Gaming OC 2.0 (LHR)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-62830 VGA Gigabyte GeForce� RTX 3060 TI 8GB VISION OC 2.0 (LHR)","VGA Gigabyte GeForce� RTX 3060 TI 8GB VISION OC 2.0 (LHR)","VGA Gigabyte GeForce� RTX 3060 TI 8GB VISION OC 2.0 (LHR)","Gigabyte","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-62830",,shopify,15,deny,manual,543.38,,TRUE,TRUE,4719331309466,https://www.nexoc-store.de/shop/media/image/81/f2/28/62830_1_600x600..jpg,1,,FALSE,"VGA Gigabyte GeForce� RTX 3060 TI 8GB VISION OC 2.0 (LHR)","VGA Gigabyte GeForce� RTX 3060 TI 8GB VISION OC 2.0 (LHR)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-71233 VGA Gigabyte GeForce� RTX 3060 TI 8GB WINDFORCE OC (LHR)","VGA Gigabyte GeForce� RTX 3060 TI 8GB WINDFORCE OC (LHR)","VGA Gigabyte GeForce� RTX 3060 TI 8GB WINDFORCE OC (LHR)","Gigabyte","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-71233",,shopify,9,deny,manual,515.66,,TRUE,TRUE,4719331311186,https://www.nexoc-store.de/shop/media/image/94/58/c6/71233_1_600x600..jpg,1,,FALSE,"VGA Gigabyte GeForce� RTX 3060 TI 8GB WINDFORCE OC (LHR)","VGA Gigabyte GeForce� RTX 3060 TI 8GB WINDFORCE OC (LHR)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-62666 VGA Gigabyte GeForce� RTX 3070 TI 8GB AORUS Master (LHR)","VGA Gigabyte GeForce� RTX 3070 TI 8GB AORUS Master (LHR)","VGA Gigabyte GeForce� RTX 3070 TI 8GB AORUS Master (LHR)","Gigabyte","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-62666",,shopify,68,deny,manual,773.96,,TRUE,TRUE,4719331309336,https://www.nexoc-store.de/shop/media/image/16/46/a5/62666_0seZFkQmoCkY15_600x600.jpg,1,,FALSE,"VGA Gigabyte GeForce� RTX 3070 TI 8GB AORUS Master (LHR)","VGA Gigabyte GeForce� RTX 3070 TI 8GB AORUS Master (LHR)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-62668 VGA Gigabyte GeForce� RTX 3070 TI 8GB Gaming OC (LHR)","VGA Gigabyte GeForce� RTX 3070 TI 8GB Gaming OC (LHR)","VGA Gigabyte GeForce� RTX 3070 TI 8GB Gaming OC (LHR)","Gigabyte","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-62668",,shopify,38,deny,manual,755.06,,TRUE,TRUE,4719331309220,https://www.nexoc-store.de/shop/media/image/7f/39/9f/62668_0_600x600.jpg,1,,FALSE,"VGA Gigabyte GeForce� RTX 3070 TI 8GB Gaming OC (LHR)","VGA Gigabyte GeForce� RTX 3070 TI 8GB Gaming OC (LHR)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-71980 VGA Gigabyte GeForce� RTX 4070 Ti 12GB GAMING OC","VGA Gigabyte GeForce� RTX 4070 Ti 12GB GAMING OC","VGA Gigabyte GeForce� RTX 4070 Ti 12GB GAMING OC","Gigabyte","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-71980",,shopify,65,deny,manual,1025.96,,TRUE,TRUE,4719331312565,https://www.nexoc-store.de/shop/media/image/76/fb/47/71980_1_600x600..jpg,1,,FALSE,"VGA Gigabyte GeForce� RTX 4070 Ti 12GB GAMING OC","VGA Gigabyte GeForce� RTX 4070 Ti 12GB GAMING OC","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-70732 VGA Gigabyte GeForce� RTX 4090 24GB Gaming OC","VGA Gigabyte GeForce� RTX 4090 24GB Gaming OC","VGA Gigabyte GeForce� RTX 4090 24GB Gaming OC","Gigabyte","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-70732",,shopify,9,deny,manual,2147.36,,TRUE,TRUE,4719331311438,https://www.nexoc-store.de/shop/media/image/68/55/6e/70732_1_600x600..jpg,1,,FALSE,"VGA Gigabyte GeForce� RTX 4090 24GB Gaming OC","VGA Gigabyte GeForce� RTX 4090 24GB Gaming OC","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-69038 VGA Gigabyte Radeon RX 6650 XT 8GB Eagle","VGA Gigabyte Radeon RX 6650 XT 8GB Eagle","VGA Gigabyte Radeon RX 6650 XT 8GB Eagle","Gigabyte","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-69038",,shopify,100,deny,manual,332.96,,TRUE,TRUE,4719331310837,https://www.nexoc-store.de/shop/media/image/46/44/7d/69038_1_600x600..jpg,1,,FALSE,"VGA Gigabyte Radeon RX 6650 XT 8GB Eagle","VGA Gigabyte Radeon RX 6650 XT 8GB Eagle","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-69037 VGA Gigabyte Radeon RX 6650 XT 8GB Gaming OC","VGA Gigabyte Radeon RX 6650 XT 8GB Gaming OC","VGA Gigabyte Radeon RX 6650 XT 8GB Gaming OC","Gigabyte","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-69037",,shopify,100,deny,manual,345.56,,TRUE,TRUE,4719331310806,https://www.nexoc-store.de/shop/media/image/25/6a/6e/69037_1_600x600..jpg,1,,FALSE,"VGA Gigabyte Radeon RX 6650 XT 8GB Gaming OC","VGA Gigabyte Radeon RX 6650 XT 8GB Gaming OC","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-60490 VGA Gigabyte Radeon RX 6700 XT 12GB Eagle","VGA Gigabyte Radeon RX 6700 XT 12GB Eagle","VGA Gigabyte Radeon RX 6700 XT 12GB Eagle","Gigabyte","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-60490",,shopify,19,deny,manual,477.86,,TRUE,TRUE,4719331308629,https://www.nexoc-store.de/shop/media/image/0e/17/8b/60490_0_600x600.jpg,1,,FALSE,"VGA Gigabyte Radeon RX 6700 XT 12GB Eagle","VGA Gigabyte Radeon RX 6700 XT 12GB Eagle","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-69035 VGA Gigabyte Radeon RX 6750 XT 12GB AORUS ELITE","VGA Gigabyte Radeon RX 6750 XT 12GB AORUS ELITE","VGA Gigabyte Radeon RX 6750 XT 12GB AORUS ELITE","Gigabyte","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-69035",,shopify,93,deny,manual,509.36,,TRUE,TRUE,4719331310813,https://www.nexoc-store.de/shop/media/image/a2/56/64/69035_1_600x600..jpg,1,,FALSE,"VGA Gigabyte Radeon RX 6750 XT 12GB AORUS ELITE","VGA Gigabyte Radeon RX 6750 XT 12GB AORUS ELITE","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-69036 VGA Gigabyte Radeon RX 6750 XT 12GB Gaming OC","VGA Gigabyte Radeon RX 6750 XT 12GB Gaming OC","VGA Gigabyte Radeon RX 6750 XT 12GB Gaming OC","Gigabyte","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-69036",,shopify,100,deny,manual,484.16,,TRUE,TRUE,4719331310820,https://www.nexoc-store.de/shop/media/image/ee/fc/46/69036_1_600x600..jpg,1,,FALSE,"VGA Gigabyte Radeon RX 6750 XT 12GB Gaming OC","VGA Gigabyte Radeon RX 6750 XT 12GB Gaming OC","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-44833 VGA MSI GeForce� GT 1030 2GB AERO ITX 2GD4 OC","VGA MSI GeForce� GT 1030 2GB AERO ITX 2GD4 OC","VGA MSI GeForce� GT 1030 2GB AERO ITX 2GD4 OC","MSI","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-44833",,shopify,100,deny,manual,108.05,,TRUE,TRUE,4719072561413,https://www.nexoc-store.de/shop/media/image/43/32/38/44833_0_600x600..jpg,1,,FALSE,"VGA MSI GeForce� GT 1030 2GB AERO ITX 2GD4 OC","VGA MSI GeForce� GT 1030 2GB AERO ITX 2GD4 OC","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-63003 VGA MSI GeForce� GT 730 2GB 2GD3H LPV1","VGA MSI GeForce� GT 730 2GB 2GD3H LPV1","VGA MSI GeForce� GT 730 2GB 2GD3H LPV1","MSI","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-63003",,shopify,100,deny,manual,72.77,,TRUE,TRUE,4719072842918,https://www.nexoc-store.de/shop/media/image/0f/a7/6a/63003_1_600x600..jpg,1,,FALSE,"VGA MSI GeForce� GT 730 2GB 2GD3H LPV1","VGA MSI GeForce� GT 730 2GB 2GD3H LPV1","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-39684 VGA MSI GeForce� GTX 1050 Ti 4GB 4GT LP","VGA MSI GeForce� GTX 1050 Ti 4GB 4GT LP","VGA MSI GeForce� GTX 1050 Ti 4GB 4GT LP","MSI","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-39684",,shopify,100,deny,manual,176.09,,TRUE,TRUE,4719072493912,https://www.nexoc-store.de/shop/media/image/26/16/b1/39684_0_600x600.jpg,1,,FALSE,"VGA MSI GeForce� GTX 1050 Ti 4GB 4GT LP","VGA MSI GeForce� GTX 1050 Ti 4GB 4GT LP","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-69967 VGA MSI GeForce� GTX 1630 4GB AERO ITX OC","VGA MSI GeForce� GTX 1630 4GB AERO ITX OC","VGA MSI GeForce� GTX 1630 4GB AERO ITX OC","MSI","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-69967",,shopify,26,deny,manual,179.24,,TRUE,TRUE,4711377003537,https://www.nexoc-store.de/shop/media/image/45/55/a8/69967_1_600x600..jpg,1,,FALSE,"VGA MSI GeForce� GTX 1630 4GB AERO ITX OC","VGA MSI GeForce� GTX 1630 4GB AERO ITX OC","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-51255 VGA MSI GeForce� GTX 1650 4GB 4GT LP OC","VGA MSI GeForce� GTX 1650 4GB 4GT LP OC","VGA MSI GeForce� GTX 1650 4GB 4GT LP OC","MSI","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-51255",,shopify,93,deny,manual,204.44,,TRUE,TRUE,4719072671150,https://www.nexoc-store.de/shop/media/image/17/77/e7/51255_01k82ZYzzxOC5SF_600x600..jpg,1,,FALSE,"VGA MSI GeForce� GTX 1650 4GB 4GT LP OC","VGA MSI GeForce� GTX 1650 4GB 4GT LP OC","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-54856 VGA MSI GeForce� GTX 1650 4GB D6 Ventus XS OC","VGA MSI GeForce� GTX 1650 4GB D6 Ventus XS OC","VGA MSI GeForce� GTX 1650 4GB D6 Ventus XS OC","MSI","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-54856",,shopify,1,deny,manual,206.96,,TRUE,TRUE,4719072710422,https://www.nexoc-store.de/shop/media/image/2f/dc/4b/54856_02_600x600..jpg,1,,FALSE,"VGA MSI GeForce� GTX 1650 4GB D6 Ventus XS OC","VGA MSI GeForce� GTX 1650 4GB D6 Ventus XS OC","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-51639 VGA MSI GeForce� GTX 1660 Super 6GB AERO ITX OC","VGA MSI GeForce� GTX 1660 Super 6GB AERO ITX OC","VGA MSI GeForce� GTX 1660 Super 6GB AERO ITX OC","MSI","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-51639",,shopify,4,deny,manual,283.82,,TRUE,TRUE,4719072679248,https://www.nexoc-store.de/shop/media/image/02/73/b1/51639_0_600x600.jpg,1,,FALSE,"VGA MSI GeForce� GTX 1660 Super 6GB AERO ITX OC","VGA MSI GeForce� GTX 1660 Super 6GB AERO ITX OC","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-51638 VGA MSI GeForce� GTX 1660 Super 6GB VENTUS XS OC","VGA MSI GeForce� GTX 1660 Super 6GB VENTUS XS OC","VGA MSI GeForce� GTX 1660 Super 6GB VENTUS XS OC","MSI","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-51638",,shopify,100,deny,manual,280.04,,TRUE,TRUE,4719072681852,https://www.nexoc-store.de/shop/media/image/ef/21/73/51638_01wTQK4QDNHWR7i_600x600.jpg,1,,FALSE,"VGA MSI GeForce� GTX 1660 Super 6GB VENTUS XS OC","VGA MSI GeForce� GTX 1660 Super 6GB VENTUS XS OC","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-67183 VGA MSI GeForce� RTX 3050 8GB Aero ITX","VGA MSI GeForce� RTX 3050 8GB Aero ITX","VGA MSI GeForce� RTX 3050 8GB Aero ITX","MSI","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-67183",,shopify,6,deny,manual,340.52,,TRUE,TRUE,4719072943318,https://www.nexoc-store.de/shop/media/image/e1/f3/53/67183_1_600x600..jpg,1,,FALSE,"VGA MSI GeForce� RTX 3050 8GB Aero ITX","VGA MSI GeForce� RTX 3050 8GB Aero ITX","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-67115 VGA MSI GeForce� RTX 3050 8GB Gaming X","VGA MSI GeForce� RTX 3050 8GB Gaming X","VGA MSI GeForce� RTX 3050 8GB Gaming X","MSI","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-67115",,shopify,37,deny,manual,395.96,,TRUE,TRUE,4719072935092,https://www.nexoc-store.de/shop/media/image/e8/dd/66/67115_1_600x600..jpg,1,,FALSE,"VGA MSI GeForce� RTX 3050 8GB Gaming X","VGA MSI GeForce� RTX 3050 8GB Gaming X","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-67320 VGA MSI GeForce� RTX 3050 8GB Ventus 2X","VGA MSI GeForce� RTX 3050 8GB Ventus 2X","VGA MSI GeForce� RTX 3050 8GB Ventus 2X","MSI","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-67320",,shopify,56,deny,manual,339.26,,TRUE,TRUE,4719072939960,https://www.nexoc-store.de/shop/media/image/7f/d0/e7/67320_1_600x600..jpg,1,,FALSE,"VGA MSI GeForce� RTX 3050 8GB Ventus 2X","VGA MSI GeForce� RTX 3050 8GB Ventus 2X","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-67116 VGA MSI GeForce� RTX 3050 8GB Ventus 2X OC","VGA MSI GeForce� RTX 3050 8GB Ventus 2X OC","VGA MSI GeForce� RTX 3050 8GB Ventus 2X OC","MSI","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-67116",,shopify,20,deny,manual,345.56,,TRUE,TRUE,4719072939953,https://www.nexoc-store.de/shop/media/image/01/10/98/67116_1_600x600..jpg,1,,FALSE,"VGA MSI GeForce� RTX 3050 8GB Ventus 2X OC","VGA MSI GeForce� RTX 3050 8GB Ventus 2X OC","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-60832 VGA MSI GeForce� RTX 3060 12GB AERO OC ITX","VGA MSI GeForce� RTX 3060 12GB AERO OC ITX","VGA MSI GeForce� RTX 3060 12GB AERO OC ITX","MSI","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-60832",,shopify,27,deny,manual,452.66,,TRUE,TRUE,4719072804619,https://www.nexoc-store.de/shop/media/image/96/94/e3/60832_1_600x600..jpg,1,,FALSE,"VGA MSI GeForce� RTX 3060 12GB AERO OC ITX","VGA MSI GeForce� RTX 3060 12GB AERO OC ITX","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-62291 VGA MSI GeForce� RTX 3060 12GB Gaming Z Trio","VGA MSI GeForce� RTX 3060 12GB Gaming Z Trio","VGA MSI GeForce� RTX 3060 12GB Gaming Z Trio","MSI","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-62291",,shopify,27,deny,manual,475.34,,TRUE,TRUE,4719072835019,https://www.nexoc-store.de/shop/media/image/a1/b0/b8/62291_1_600x600..jpg,1,,FALSE,"VGA MSI GeForce� RTX 3060 12GB Gaming Z Trio","VGA MSI GeForce� RTX 3060 12GB Gaming Z Trio","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-60037 VGA MSI GeForce� RTX 3060 12GB VENTUS 2X OC","VGA MSI GeForce� RTX 3060 12GB VENTUS 2X OC","VGA MSI GeForce� RTX 3060 12GB VENTUS 2X OC","MSI","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-60037",,shopify,19,deny,manual,427.46,,TRUE,TRUE,4719072793814,https://www.nexoc-store.de/shop/media/image/d8/37/0f/60037_1_600x600..jpg,1,,FALSE,"VGA MSI GeForce� RTX 3060 12GB VENTUS 2X OC","VGA MSI GeForce� RTX 3060 12GB VENTUS 2X OC","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-71229 VGA MSI GeForce� RTX 3060 8GB VENTUS 2X OC","VGA MSI GeForce� RTX 3060 8GB VENTUS 2X OC","VGA MSI GeForce� RTX 3060 8GB VENTUS 2X OC","MSI","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-71229",,shopify,100,deny,manual,370.76,,TRUE,TRUE,4711377029063,https://www.nexoc-store.de/shop/media/image/8b/5b/73/71229_1_600x600..jpg,1,,FALSE,"VGA MSI GeForce� RTX 3060 8GB VENTUS 2X OC","VGA MSI GeForce� RTX 3060 8GB VENTUS 2X OC","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-62784 VGA MSI GeForce� RTX 3060TI 8GB Gaming X (LHR)","VGA MSI GeForce� RTX 3060TI 8GB Gaming X (LHR)","VGA MSI GeForce� RTX 3060TI 8GB Gaming X (LHR)","MSI","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-62784",,shopify,4,deny,manual,566.06,,TRUE,TRUE,4719072850029,https://www.nexoc-store.de/shop/media/image/ae/73/e2/62784_1_600x600..jpg,1,,FALSE,"VGA MSI GeForce� RTX 3060TI 8GB Gaming X (LHR)","VGA MSI GeForce� RTX 3060TI 8GB Gaming X (LHR)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-62788 VGA MSI GeForce� RTX 3060TI 8GB VENTUS 2X OCV1 (LHR)","VGA MSI GeForce� RTX 3060TI 8GB VENTUS 2X OCV1 (LHR)","VGA MSI GeForce� RTX 3060TI 8GB VENTUS 2X OCV1 (LHR)","MSI","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-62788",,shopify,3,deny,manual,538.34,,TRUE,TRUE,4719072852061,https://www.nexoc-store.de/shop/media/image/0d/37/9d/62788_1_600x600..jpg,1,,FALSE,"VGA MSI GeForce� RTX 3060TI 8GB VENTUS 2X OCV1 (LHR)","VGA MSI GeForce� RTX 3060TI 8GB VENTUS 2X OCV1 (LHR)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-62787 VGA MSI GeForce� RTX 3060TI 8GB VENTUS 3X OC (LHR)","VGA MSI GeForce� RTX 3060TI 8GB VENTUS 3X OC (LHR)","VGA MSI GeForce� RTX 3060TI 8GB VENTUS 3X OC (LHR)","MSI","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-62787",,shopify,85,deny,manual,566.06,,TRUE,TRUE,4719072852047,https://www.nexoc-store.de/shop/media/image/f8/6d/e5/62787_1_600x600..jpg,1,,FALSE,"VGA MSI GeForce� RTX 3060TI 8GB VENTUS 3X OC (LHR)","VGA MSI GeForce� RTX 3060TI 8GB VENTUS 3X OC (LHR)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-62782 VGA MSI GeForce� RTX 3070 8GB Ventus 2X OC (LHR)","VGA MSI GeForce� RTX 3070 8GB Ventus 2X OC (LHR)","VGA MSI GeForce� RTX 3070 8GB Ventus 2X OC (LHR)","MSI","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-62782",,shopify,48,deny,manual,660.56,,TRUE,TRUE,4719072850760,https://www.nexoc-store.de/shop/media/image/g0/69/bd/62782_1_600x600..jpg,1,,FALSE,"VGA MSI GeForce� RTX 3070 8GB Ventus 2X OC (LHR)","VGA MSI GeForce� RTX 3070 8GB Ventus 2X OC (LHR)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-62312 VGA MSI GeForce� RTX 3070 TI 8GB Gaming X Trio (LHR)","VGA MSI GeForce� RTX 3070 TI 8GB Gaming X Trio (LHR)","VGA MSI GeForce� RTX 3070 TI 8GB Gaming X Trio (LHR)","MSI","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-62312",,shopify,18,deny,manual,786.56,,TRUE,TRUE,4719072843120,https://www.nexoc-store.de/shop/media/image/25/f8/81/62312_1_600x600..jpg,1,,FALSE,"VGA MSI GeForce� RTX 3070 TI 8GB Gaming X Trio (LHR)","VGA MSI GeForce� RTX 3070 TI 8GB Gaming X Trio (LHR)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-62854 VGA MSI GeForce� RTX 3070 TI 8GB VENTUS 3X (LHR)","VGA MSI GeForce� RTX 3070 TI 8GB VENTUS 3X (LHR)","VGA MSI GeForce� RTX 3070 TI 8GB VENTUS 3X (LHR)","MSI","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-62854",,shopify,18,deny,manual,777.74,,TRUE,TRUE,4719072852191,https://www.nexoc-store.de/shop/media/image/7c/43/82/62854_1mtJefbjDxF5jy_600x600..jpg,1,,FALSE,"VGA MSI GeForce� RTX 3070 TI 8GB VENTUS 3X (LHR)","VGA MSI GeForce� RTX 3070 TI 8GB VENTUS 3X (LHR)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-62313 VGA MSI GeForce� RTX 3070 TI 8GB VENTUS 3X OC (LHR)","VGA MSI GeForce� RTX 3070 TI 8GB VENTUS 3X OC (LHR)","VGA MSI GeForce� RTX 3070 TI 8GB VENTUS 3X OC (LHR)","MSI","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-62313",,shopify,34,deny,manual,773.96,,TRUE,TRUE,4719072844028,https://www.nexoc-store.de/shop/media/image/f8/99/41/62313_1_600x600..jpg,1,,FALSE,"VGA MSI GeForce� RTX 3070 TI 8GB VENTUS 3X OC (LHR)","VGA MSI GeForce� RTX 3070 TI 8GB VENTUS 3X OC (LHR)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-62777 VGA MSI GeForce� RTX 3080 10GB Gaming Z Trio (LHR)","VGA MSI GeForce� RTX 3080 10GB Gaming Z Trio (LHR)","VGA MSI GeForce� RTX 3080 10GB Gaming Z Trio (LHR)","MSI","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-62777",,shopify,100,deny,manual,975.56,,TRUE,TRUE,4719072852160,https://www.nexoc-store.de/shop/media/image/3d/ec/2c/62777_1_600x600..jpg,1,,FALSE,"VGA MSI GeForce� RTX 3080 10GB Gaming Z Trio (LHR)","VGA MSI GeForce� RTX 3080 10GB Gaming Z Trio (LHR)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-64641 VGA MSI GeForce� RTX 3080 10GB VENTUS 3X PLUS OC (LHR)","VGA MSI GeForce� RTX 3080 10GB VENTUS 3X PLUS OC (LHR)","VGA MSI GeForce� RTX 3080 10GB VENTUS 3X PLUS OC (LHR)","MSI","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-64641",,shopify,100,deny,manual,925.16,,TRUE,TRUE,4719072874452,https://www.nexoc-store.de/shop/media/image/bf/e2/e9/64641_1_600x600..jpg,1,,FALSE,"VGA MSI GeForce� RTX 3080 10GB VENTUS 3X PLUS OC (LHR)","VGA MSI GeForce� RTX 3080 10GB VENTUS 3X PLUS OC (LHR)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-71304 VGA MSI GeForce� RTX 4080 16GB Suprim X","VGA MSI GeForce� RTX 4080 16GB Suprim X","VGA MSI GeForce� RTX 4080 16GB Suprim X","MSI","Electronics","Grafikkarte","Electronics,Grafikkarte",TRUE,,,,,,,"ECOM-71304",,shopify,33,deny,manual,1548.86,,TRUE,TRUE,4711377027205,https://www.nexoc-store.de/shop/media/image/e7/f1/7c/71304_1_600x600..jpg,1,,FALSE,"VGA MSI GeForce� RTX 4080 16GB Suprim X","VGA MSI GeForce� RTX 4080 16GB Suprim X","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
